frame_index,timestamp,elapsed_ms,num_poses_detected
600,2026-03-20T01:10:17.378,51.552,1
601,2026-03-20T01:10:17.434,51.373,1
602,2026-03-20T01:10:17.489,51.151,1
603,2026-03-20T01:10:17.545,51.479,1
604,2026-03-20T01:10:17.602,53.025,1
605,2026-03-20T01:10:17.658,51.134,1
606,2026-03-20T01:10:17.714,51.099,1
607,2026-03-20T01:10:17.769,50.331,1
608,2026-03-20T01:10:17.823,50.039,1
609,2026-03-20T01:10:17.880,51.838,1
610,2026-03-20T01:10:17.938,53.638,1
611,2026-03-20T01:10:17.999,55.892,1
612,2026-03-20T01:10:18.059,55.248,1
613,2026-03-20T01:10:18.117,53.472,1
614,2026-03-20T01:10:18.178,55.882,1
615,2026-03-20T01:10:18.239,55.457,1
616,2026-03-20T01:10:18.296,52.707,1
617,2026-03-20T01:10:18.362,61.127,1
618,2026-03-20T01:10:18.427,59.835,1
619,2026-03-20T01:10:18.493,60.253,1
620,2026-03-20T01:10:18.551,53.297,1
621,2026-03-20T01:10:18.607,51.307,1
622,2026-03-20T01:10:18.662,50.018,1
623,2026-03-20T01:10:18.717,51.367,1
624,2026-03-20T01:10:18.772,50.331,1
625,2026-03-20T01:10:18.828,50.398,1
626,2026-03-20T01:10:18.883,50.348,1
627,2026-03-20T01:10:18.937,49.970,1
628,2026-03-20T01:10:18.992,49.628,1
629,2026-03-20T01:10:19.046,50.049,1
630,2026-03-20T01:10:19.101,49.913,1
631,2026-03-20T01:10:19.155,50.272,1
632,2026-03-20T01:10:19.213,53.148,1
633,2026-03-20T01:10:19.271,52.999,1
634,2026-03-20T01:10:19.328,53.044,1
635,2026-03-20T01:10:19.387,54.714,1
636,2026-03-20T01:10:19.445,53.591,1
637,2026-03-20T01:10:19.503,52.557,1
638,2026-03-20T01:10:19.559,50.686,1
639,2026-03-20T01:10:19.613,50.076,1
640,2026-03-20T01:10:19.669,50.522,1
641,2026-03-20T01:10:19.724,49.764,1
642,2026-03-20T01:10:19.778,49.732,1
643,2026-03-20T01:10:19.832,49.905,1
644,2026-03-20T01:10:19.887,50.481,1
645,2026-03-20T01:10:19.942,50.209,1
646,2026-03-20T01:10:19.996,49.930,1
647,2026-03-20T01:10:20.051,50.239,1
648,2026-03-20T01:10:20.105,49.577,1
649,2026-03-20T01:10:20.162,50.787,1
650,2026-03-20T01:10:20.218,50.780,1
651,2026-03-20T01:10:20.275,51.552,1
652,2026-03-20T01:10:20.328,49.304,1
653,2026-03-20T01:10:20.382,49.459,1
654,2026-03-20T01:10:20.436,49.362,1
